Code,Name,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
02648001,ILHOTA-JUSANTE,83,ILHOTA,SANTA CATARINA,ANA,-26.9217,-48.8392,1927-09-24,2015-06-30,89,15.5,63,29.2
02648002,LUIZ ALVES,83,LUIZ ALVES,SANTA CATARINA,ANA,-26.7242,-48.9317,1941-01-01,2019-08-31,79,7.3,64,19.0
02648014,JOINVILLE (RVPSC),82,JOINVILLE,SANTA CATARINA,ANA,-26.3217,-48.8464,1938-05-01,2019-08-31,82,15.1,31,62.2
02648019,PIÇARRAS,82,BALNEÁRIO PIÇARRAS,SANTA CATARINA,ANA,-26.755,-48.6994,1976-03-16,2019-08-27,44,17.9,17,61.4
02648020,ITAPOCU,82,ARAQUARI,SANTA CATARINA,ANA,-26.5617,-48.7192,1976-03-16,2019-08-31,44,2.7,30,31.8
02648027,GARUVA,82,GARUVA,SANTA CATARINA,ANA,-26.0356,-48.85,1976-07-28,2019-08-31,44,4.4,28,36.4
02648028,PONTE SC-301,82,JOINVILLE,SANTA CATARINA,ANA,-26.4483,-48.8303,1977-05-01,2019-08-31,43,5.9,19,55.8
02648033,PIRABEIRABA,82,JOINVILLE,SANTA CATARINA,ANA,-26.18,-48.9394,1987-05-01,2019-07-31,33,4.2,16,51.5
02648034,ESTRADA DOS MORROS,82,JOINVILLE,SANTA CATARINA,ANA,-26.2489,-48.9775,1987-01-01,2019-07-31,33,1.5,22,33.3
02649001,WARNOW,83,INDAIAL,SANTA CATARINA,ANA,-26.9436,-49.2894,1941-01-01,2018-11-30,78,23.1,45,42.3
02649002,POMERODE,83,POMERODE,SANTA CATARINA,ANA,-26.7367,-49.1703,1929-06-01,2019-10-31,91,0.1,78,14.3
02649003,BENEDITO NOVO,83,BENEDITO NOVO,SANTA CATARINA,ANA,-26.7811,-49.365,1941-01-01,2019-09-30,79,5.1,58,26.6
02649004,TIMBÓ NOVO,83,TIMBÓ,SANTA CATARINA,ANA,-26.8297,-49.2719,1929-01-01,2019-09-30,91,0.8,82,9.9
02649005,INDAIAL,83,INDAIAL,SANTA CATARINA,ANA,-26.9136,-49.2675,1941-01-01,2015-12-31,75,9.0,58,22.7
02649006,RIO NEGRO,65,RIO NEGRO,PARANÁ,COPEL,-26.1,-49.8,1922-12-01,2015-12-31,94,0.1,91,3.2
02649007,BLUMENAU  (PCD),83,BLUMENAU,SANTA CATARINA,ANA,-26.9181,-49.0653,1944-03-28,2019-10-31,76,4.1,63,17.1
02649008,ARROZEIRA,83,RIO DOS CEDROS,SANTA CATARINA,ANA,-26.7408,-49.2706,1941-01-01,2019-10-31,79,0.8,68,13.9
02649009,GARCIA,83,BLUMENAU,SANTA CATARINA,ANA,-26.9683,-49.0742,1941-01-01,2019-10-31,79,9.7,64,19.0
02649010,ITOUPAVA CENTRAL,83,BLUMENAU,SANTA CATARINA,ANA,-26.7967,-49.0836,1941-01-01,2019-10-31,79,3.4,71,10.1
02649013,CORUPÁ,82,CORUPÁ,SANTA CATARINA,ANA,-26.4239,-49.2925,1945-10-14,2019-08-31,75,1.5,61,18.7
02649017,DOUTOR PEDRINHO,83,DOUTOR PEDRINHO,SANTA CATARINA,ANA,-26.7172,-49.4831,1953-12-14,2019-09-30,67,2.8,56,16.4
02649018,FRAGOSOS,65,PIÊN,PARANÁ,COPEL,-26.1547,-49.3806,1967-05-13,2015-08-31,49,0.2,45,8.2
02649021,RIO NEGRO,65,RIO NEGRO,PARANÁ,ANA,-26.1,-49.8,1925-01-01,2017-09-30,93,7.5,73,21.5
02649037,JARAGUÁ DO SUL,82,JARAGUÁ DO SUL,SANTA CATARINA,ANA,-26.4642,-49.0867,1942-05-01,2015-07-31,74,35.2,31,58.1
02649053,WITMARSUM,83,WITMARSUM,SANTA CATARINA,ANA,-26.9261,-49.8025,1976-07-27,2019-08-31,44,9.8,30,31.8
02649054,MOEMA,65,ITAIÓPOLIS,SANTA CATARINA,ANA,-26.5306,-49.8436,1976-07-01,2017-07-31,42,5.4,33,21.4
02649055,CORREDEIRA,65,RIO NEGRINHO,SANTA CATARINA,ANA,-26.4194,-49.5731,1976-07-10,2017-09-30,42,5.3,28,33.3
02649056,ITAIÓPOLIS,65,ITAIÓPOLIS,SANTA CATARINA,ANA,-26.3328,-49.9272,1976-07-14,2017-09-30,42,4.8,31,26.2
02649057,CAMPO ALEGRE,65,CAMPO ALEGRE,SANTA CATARINA,ANA,-26.1864,-49.2733,1976-07-09,2018-06-30,43,0.4,39,9.3
02649058,BARRA DO PRATA,83,ITAIÓPOLIS,SANTA CATARINA,ANA,-26.6975,-49.8281,1977-11-18,2019-09-30,43,4.1,32,25.6
02649060,PRIMEIRO SALTO DO CUBATÃO,82,JOINVILLE,SANTA CATARINA,ANA,-26.2158,-49.0806,1981-04-01,2019-08-31,39,2.2,21,46.2
02649061,BARRAGEM NORTE,83,JOSÉ BOITEUX,SANTA CATARINA,ANA,-26.895,-49.6722,1976-09-01,2019-09-30,44,11.1,27,38.6
02649064,RIO NOVO,82,CORUPÁ,SANTA CATARINA,ANA,-26.4097,-49.3311,1984-06-01,2019-07-31,36,0.8,26,27.8
02649065,BARRA DO AVENCAL,83,RIO DOS CEDROS,SANTA CATARINA,ANA,-26.5461,-49.48,1984-05-01,2015-08-31,32,15.9,12,62.5
02650000,SALTO CANOINHAS,65,MAJOR VIEIRA,SANTA CATARINA,ANA,-26.3706,-50.2908,1951-07-16,2017-09-30,67,18.5,44,34.3
02650006,FLUVIÓPOLIS,65,SÃO MATEUS DO SUL,PARANÁ,COPEL,-26.0192,-50.5925,1965-10-13,2015-12-31,51,1.0,47,7.8
02650015,RESIDENCIA FUCK (LAJEADINHO),65,MONTE CASTELO,SANTA CATARINA,ANA,-26.7103,-50.2908,1976-07-18,2017-09-30,42,5.1,32,23.8
02650016,BURITI (TIMBÓ GRANDE),65,TIMBÓ GRANDE,SANTA CATARINA,ANA,-26.5558,-50.6011,1976-07-25,2017-08-31,42,5.5,29,31.0
02650018,PINHEIROS,65,CANOINHAS,SANTA CATARINA,ANA,-26.3514,-50.6456,1976-07-15,2017-09-30,42,3.1,35,16.7
02650019,LEBON REGIS,71,LEBON REGIS,SANTA CATARINA,ANA,-26.9017,-50.6592,1976-07-16,2019-10-31,44,2.9,26,40.9
02650022,IRACEMA,83,ITAIÓPOLIS,SANTA CATARINA,ANA,-26.4586,-50.0031,1983-01-01,2019-09-30,37,2.7,24,35.1
02650023,NOVA CULTURA,83,PAPANDUVA,SANTA CATARINA,ANA,-26.6931,-50.1478,1984-04-16,2019-09-30,36,4.5,23,36.1
02650024,FOZ DO CACHOEIRA,65,TIMBÓ GRANDE,SANTA CATARINA,COPEL,-26.5875,-50.7283,1986-05-23,2015-12-31,30,1.3,24,20.0
02651000,UNIÃO DA VITÓRIA,65,UNIÃO DA VITÓRIA,PARANÁ,COPEL,-26.2281,-51.0803,1938-02-01,2015-12-31,78,0.2,74,5.1
02651001,CAMPINA DA ALEGRIA,73,VARGEM BONITA,SANTA CATARINA,ANA,-26.8733,-51.7964,1943-04-11,2019-10-31,77,1.4,66,14.3
02651003,JANGADA DO SUL - 396,65,GENERAL CARNEIRO,PARANÁ,COPEL,-26.3867,-51.2719,1945-11-24,2015-12-31,71,2.0,64,9.9
02651004,PORTO VITÓRIA (rio espingarda),65,PORTO VITÓRIA,PARANÁ,ANA,-26.1667,-51.2167,1945-11-20,2017-09-30,73,4.9,61,16.4
02651005,PALMITAL DO MEIO,65,UNIÃO DA VITÓRIA,PARANÁ,COPEL,-26.0306,-51.1419,1945-11-01,2015-12-31,71,0.7,66,7.0
02651010,SERRARIA SÃO SEBASTIÃO - INDUBRAS,65,GENERAL CARNEIRO,PARANÁ,AGUASPARANÁ,-26.6331,-51.3331,1976-02-13,2017-09-30,42,4.6,34,19.0
02651013,COLÔNIA AUGUSTO LOUREIRO,65,BITURUNA,PARANÁ,AGUASPARANÁ,-26.1906,-51.2978,1955-09-03,2017-09-30,63,2.9,55,12.7
02651016,SALTO DO VAU,65,UNIÃO DA VITÓRIA,PARANÁ,AGUASPARANÁ,-26.05,-51.2,1960-04-30,2017-09-30,58,2.8,49,15.5
02651020,SANTO ANTÔNIO DO IRATIM,65,BITURUNA,PARANÁ,AGUASPARANÁ,-26.15,-51.4,1975-08-31,2017-09-30,43,3.2,38,11.6
02651022,SANTO AGOSTINHO,73,PASSOS MAIA,SANTA CATARINA,ANA,-26.6086,-51.8817,1972-03-13,2019-08-31,48,5.3,30,37.5
02651023,LINHA SANTA MARIA,65,BITURUNA,PARANÁ,AGUASPARANÁ,-26.1167,-51.5667,1975-09-01,2017-09-30,43,3.5,37,14.0
02651026,IRATIM,65,GENERAL CARNEIRO,PARANÁ,AGUASPARANÁ,-26.4797,-51.4281,1976-02-13,2017-09-30,42,5.4,32,23.8
02651029,SÃO PEDRO - CODEGA,65,PALMAS,PARANÁ,AGUASPARANÁ,-26.4333,-51.5667,1976-02-14,2017-09-30,42,3.9,35,16.7
02651031,UBALDINO TAQUES,65,PALMAS,PARANÁ,ANA,-26.2667,-51.9,1976-02-14,2017-09-30,42,2.8,38,9.5
02651035,FAZENDA SANTA TEREZA,65,PALMAS,PARANÁ,AGUASPARANÁ,-26.3667,-51.8667,1976-02-14,2015-12-31,40,4.8,32,20.0
02651036,QUILOMETRO 30,72,MACIEIRA,SANTA CATARINA,ANA,-26.7758,-51.2628,1976-04-24,2019-10-31,44,2.2,33,25.0
02651040,PONTE SERRADA,73,PONTE SERRADA,SANTA CATARINA,ANA,-26.9056,-51.9717,1976-09-28,2019-10-31,44,2.4,35,20.5
02651043,PALMAS,65,PALMAS,PARANÁ,ANA,-26.4833,-51.9833,1979-01-01,2017-05-31,39,0.0,38,2.6
02651044,CALMON,65,MATOS COSTA,SANTA CATARINA,ANA,-26.5989,-51.1167,1979-06-26,2017-09-30,39,6.6,25,35.9
02651051,SOLAIS NOVO,65,PALMAS,PARANÁ,COPEL,-26.0667,-51.9136,1986-12-20,2015-12-31,30,5.0,21,30.0
02651052,SALTO VELOSO,72,SALTO VELOSO,SANTA CATARINA,ANA,-26.9067,-51.4097,1988-01-01,2019-10-31,32,5.5,20,37.5
02652000,ABELARDO LUZ,73,ABELARDO LUZ,SANTA CATARINA,ANA,-26.5561,-52.3308,1957-10-04,2019-10-31,63,1.0,57,9.5
02652001,BONITO,73,IPUMIRIM,SANTA CATARINA,ANA,-26.9508,-52.1817,1969-08-20,2019-10-31,51,2.2,42,17.6
02652002,MARATA,73,SÃO DOMINGOS,SANTA CATARINA,ANA,-26.5836,-52.6403,1972-03-01,2019-10-31,48,1.8,39,18.8
02652007,PORTO PALMEIRINHA - 396,65,CORONEL VIVIDA,PARANÁ,COPEL,-26.0294,-52.6283,1955-08-29,2015-12-31,61,5.0,44,27.9
02652009,PONTE DO VITORINO,65,BOM SUCESSO DO SUL,PARANÁ,ANA,-26.0506,-52.8008,1957-05-07,2017-07-31,61,1.8,57,6.6
02652010,PALMAS,65,PALMAS,PARANÁ,AGUASPARANÁ,-26.4833,-52.0,1964-08-19,2017-09-30,54,2.8,48,11.1
02652011,MARIÓPOLIS,65,MARIÓPOLIS,PARANÁ,AGUASPARANÁ,-26.35,-52.5667,1964-08-20,2017-09-30,54,2.5,49,9.3
02652013,PATO BRANCO,65,PATO BRANCO,PARANÁ,AGUASPARANÁ,-26.2333,-52.6833,1964-08-20,2017-09-30,54,3.5,47,13.0
02652015,SALTO CLAUDELINO,65,CLEVELÂNDIA,PARANÁ,ANA,-26.2781,-52.2961,1965-03-11,2017-09-30,53,3.8,45,15.1
02652021,JARDINÓPOLIS,73,SUL BRASIL,SANTA CATARINA,ANA,-26.7369,-52.9017,1976-03-18,2019-10-31,44,1.7,36,18.2
02652022,HONÓRIO SERPA,65,MANGUEIRINHA,PARANÁ,AGUASPARANÁ,-26.1167,-52.4333,1976-02-15,2017-09-30,42,7.2,30,28.6
02652023,USINA CHOPIM,65,PALMAS,PARANÁ,AGUASPARANÁ,-26.3833,-52.0,1976-02-16,2017-09-30,42,5.4,33,21.4
02652025,SÃO CARVAJO,65,VITORINO,PARANÁ,AGUASPARANÁ,-26.3167,-52.7167,1976-02-17,2017-09-30,42,3.4,37,11.9
02652027,CACHOEIRA - GENEROSO,65,MANGUEIRINHA,PARANÁ,AGUASPARANÁ,-26.1272,-52.1839,1976-02-15,2017-09-30,42,3.6,35,16.7
02652031,SÃO LOURENÇO DO OESTE,73,SÃO LOURENÇO DO OES,SANTA CATARINA,ANA,-26.4003,-52.8956,1976-09-24,2019-10-31,44,2.8,38,13.6
02652032,GRAMADOS,65,CORONEL VIVIDA,PARANÁ,AGUASPARANÁ,-26.0833,-52.5167,1976-01-26,2017-09-30,42,3.8,36,14.3
02652033,PASSO DA ILHA,65,PATO BRANCO,PARANÁ,AGUASPARANÁ,-26.2311,-52.5967,1976-02-17,2017-09-30,42,3.2,38,9.5
02652034,PORTO FAE NOVO,73,CORONEL FREITAS,SANTA CATARINA,ANA,-26.8192,-52.7353,1979-01-16,2019-10-31,41,9.7,25,39.0
02652035,PATO BRANCO,65,PATO BRANCO,PARANÁ,IAPAR,-26.1167,-52.6833,1979-01-01,2016-12-31,38,0.0,38,0.0
02653001,CAMPO ERÊ - EMPASC,74,CAMPO ERÊ,SANTA CATARINA,ANA,-26.4578,-53.0794,1969-11-22,2019-08-31,51,5.5,31,39.2
02653002,DIONÍSIO CERQUEIRA,74,DIONÍSIO CERQUEIRA,SANTA CATARINA,ANA,-26.2692,-53.6275,1972-03-01,2019-10-31,48,5.2,30,37.5
02653003,MODELO,73,MODELO,SANTA CATARINA,ANA,-26.7753,-53.0464,1972-03-09,2019-10-31,48,3.6,27,43.8
02653004,PONTE DO SARGENTO,74,ROMELÂNDIA,SANTA CATARINA,ANA,-26.6828,-53.2867,1969-11-22,2019-10-31,51,1.6,45,11.8
02653005,SÃO JOSÉ DO CEDRO,74,SÃO JOSÉ DO CEDRO,SANTA CATARINA,ANA,-26.465,-53.4536,1972-03-01,2019-09-30,48,2.7,30,37.5
02653007,SAUDADES,73,SAUDADES,SANTA CATARINA,ANA,-26.9283,-53.0075,1954-07-01,2019-10-31,66,0.9,59,10.6
02653009,SANTO ANTÔNIO DO SUDOESTE,65,SANTO ANTÔNIO DO SU,PARANÁ,ANA,-26.0667,-53.73,1964-08-21,2017-05-31,54,7.9,31,42.6
02653012,FRANCISCO BELTRÃO,65,FRANCISCO BELTRÃO,PARANÁ,ANA,-26.0833,-53.0667,1973-05-01,2017-05-31,45,0.6,42,6.7
02653013,PALMA SOLA,74,PALMA SOLA,SANTA CATARINA,ANA,-26.3456,-53.2717,1976-03-24,2019-08-31,44,2.4,30,31.8
02653014,MARCIANÓPOLIS,65,SANTO ANTÔNIO DO SU,PARANÁ,AGUASPARANÁ,-26.1167,-53.65,1976-02-18,2017-09-30,42,3.2,38,9.5
02653015,LINHA GAUCHA,65,FRANCISCO BELTRÃO,PARANÁ,AGUASPARANÁ,-26.0833,-53.2,1976-02-19,2015-05-31,40,2.5,34,15.0
02653016,SÃO SEBASTIÃO DA BELA VISTA,65,SALGADO FILHO,PARANÁ,AGUASPARANÁ,-26.0644,-53.3622,1976-02-18,2017-09-30,42,3.5,35,16.7
02653017,GUABIJU,65,SALGADO FILHO,PARANÁ,AGUASPARANÁ,-26.1122,-53.4633,1976-02-18,2017-09-30,42,3.4,37,11.9
02653019,RIO VERDE,65,FLOR DA SERRA DO SU,PARANÁ,AGUASPARANÁ,-26.2333,-53.2,1976-02-18,2017-09-30,42,3.2,38,9.5
02653020,SALGADO FILHO,65,SALGADO FILHO,PARANÁ,AGUASPARANÁ,-26.1833,-53.3833,1976-02-18,2017-07-31,42,4.6,35,16.7
02653021,SIQUEIRA BELO,65,BARRACÃO,PARANÁ,AGUASPARANÁ,-26.2167,-53.4833,1976-02-18,2017-08-31,42,3.2,38,9.5
02653022,FAXINAL DO CAMPO ERE,65,MARMELEIRO,PARANÁ,AGUASPARANÁ,-26.3781,-53.0447,1976-02-17,2017-09-30,42,4.4,38,9.5
02653023,RINCÃO DO CAPETINGA,74,FLOR DA SERRA DO SU,PARANÁ,AGUASPARANÁ,-26.3186,-53.1831,1976-02-19,2017-09-30,42,3.6,36,14.3
02653024,PONTE MARMELEIRO MTE. ETA,65,MARMELEIRO,PARANÁ,ANA,-26.1525,-53.0183,1977-02-13,2017-04-30,41,2.7,37,9.8
02748000,BRUSQUE  (PCD),83,BRUSQUE,SANTA CATARINA,ANA,-27.1008,-48.9181,1941-01-01,2019-10-31,79,7.4,53,32.9
02748001,MAJOR GERCINO,84,MAJOR GERCINO,SANTA CATARINA,ANA,-27.4158,-48.9511,1945-10-19,2019-09-30,75,0.9,64,14.7
02748002,NOVA TRENTO,84,NOVA TRENTO,SANTA CATARINA,ANA,-27.2864,-48.9331,1945-10-17,2019-10-31,75,9.7,32,57.3
02748003,GARCIA DE ANGELINA,84,ANGELINA,SANTA CATARINA,ANA,-27.4858,-48.9869,1945-10-20,2019-10-31,75,0.1,71,5.3
02748004,ETA CASAN-MONTANTE,84,PALHOÇA,SANTA CATARINA,ANA,-27.6925,-48.7108,1945-10-24,2019-10-31,75,48.8,35,53.3
02748005,POÇO FUNDO,84,SANTO AMARO DA IMPE,SANTA CATARINA,ANA,-27.7047,-48.8036,1950-08-27,2019-10-31,70,12.1,40,42.9
02748006,FLORIANÓPOLIS,84,FLORIANÓPOLIS,SANTA CATARINA,INMET,-27.6025,-48.6203,1948-06-01,2019-06-30,72,14.1,42,41.7
02748016,ANTONIO CARLOS,84,ANTÔNIO CARLOS,SANTA CATARINA,ANA,-27.5169,-48.7694,1976-04-08,2019-10-31,44,1.6,33,25.0
02748017,PAULO LOPES,84,PAULO LOPES,SANTA CATARINA,ANA,-27.9622,-48.6692,1976-03-14,2019-10-31,44,2.8,29,34.1
02748018,SAO BONIFACIO,84,SÃO BONIFÁCIO,SANTA CATARINA,ANA,-27.9008,-48.9278,1976-03-17,2019-10-31,44,0.6,27,38.6
02748019,GOVERNADOR CELSO RAMOS,84,GOVERNADOR CELSO RA,SANTA CATARINA,ANA,-27.3194,-48.5636,1976-03-14,2017-01-31,42,1.5,26,38.1
02749000,APIUNA - RÉGUA NOVA,83,APIÚNA,SANTA CATARINA,ANA,-27.0381,-49.395,1941-01-01,2019-09-30,79,0.1,77,2.5
02749001,IBIRAMA,83,IBIRAMA,SANTA CATARINA,ANA,-27.0539,-49.5167,1934-01-01,2019-07-31,86,0.7,78,9.3
02749002,ITUPORANGA,83,ITUPORANGA,SANTA CATARINA,ANA,-27.3986,-49.6058,1941-01-01,2019-08-31,79,1.5,70,11.4
02749003,TAIÓ,83,TAIÓ,SANTA CATARINA,ANA,-27.1131,-49.9944,1929-04-19,2019-08-31,91,2.3,77,15.4
02749005,NOVA BREMEN DALBERGIA,83,IBIRAMA,SANTA CATARINA,ANA,-27.0342,-49.5897,1941-01-01,2019-09-30,79,0.7,63,20.3
02749006,POUSO REDONDO,83,POUSO REDONDO,SANTA CATARINA,ANA,-27.2572,-49.9408,1941-01-01,2019-08-31,79,0.1,71,10.1
02749007,LOMBA ALTA,83,ALFREDO WAGNER,SANTA CATARINA,ANA,-27.7306,-49.3828,1941-01-01,2019-08-31,79,1.3,73,7.6
02749009,RIO BONITO,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.7039,-49.8472,1959-09-30,2019-10-31,61,7.3,41,32.8
02749012,DIVISA DE ANITAPOLIS,84,ANITÁPOLIS,SANTA CATARINA,ANA,-27.9956,-49.1156,1945-11-18,2019-10-31,75,0.2,67,10.7
02749013,TROMBUDO CENTRAL,83,TROMBUDO CENTRAL,SANTA CATARINA,ANA,-27.2903,-49.7689,1945-11-24,2019-08-31,75,0.0,70,6.7
02749015,FAZENDA BOA ESPERANCA,84,MAJOR GERCINO,SANTA CATARINA,ANA,-27.3978,-48.9803,1955-11-16,2019-10-31,65,1.9,51,21.5
02749016,NEISSE CENTRAL,83,APIÚNA,SANTA CATARINA,ANA,-27.0403,-49.3814,1956-04-07,2019-09-30,64,1.3,52,18.8
02749017,BARRAGEM SUL,83,ITUPORANGA,SANTA CATARINA,ANA,-27.5019,-49.5531,1970-07-16,2019-08-31,50,0.9,45,10.0
02749020,RANCHO QUEIMADO,84,RANCHO QUEIMADO,SANTA CATARINA,ANA,-27.6719,-49.0117,1976-04-10,2019-10-31,44,0.9,31,29.5
02749027,ANITAPOLIS,84,ANITÁPOLIS,SANTA CATARINA,ANA,-27.9097,-49.1297,1972-06-28,2019-10-31,48,1.6,38,20.8
02749031,VILA CANOAS,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.8042,-49.78,1957-06-14,2019-10-31,63,4.6,49,22.2
02749033,VIDAL RAMOS,83,VIDAL RAMOS,SANTA CATARINA,ANA,-27.3925,-49.3656,1976-04-11,2019-07-31,44,2.1,28,36.4
02749034,LEOBERTO LEAL,84,LEOBERTO LEAL,SANTA CATARINA,ANA,-27.5075,-49.2875,1976-04-12,2019-08-31,44,1.8,27,38.6
02749035,BOCAINA DO SUL,71,BOCAINA DO SUL,SANTA CATARINA,ANA,-27.7536,-49.9639,1976-08-27,2019-10-31,44,2.6,31,29.5
02749037,SALTINHO,83,ALFREDO WAGNER,SANTA CATARINA,ANA,-27.6833,-49.3653,1976-06-01,2019-08-31,44,2.8,34,22.7
02749039,RIO DO SUL - NOVO,83,RIO DO SUL,SANTA CATARINA,ANA,-27.2056,-49.6317,1978-12-09,2019-08-31,42,0.6,31,26.2
02749041,AGROLÂNDIA,83,AGROLÂNDIA,SANTA CATARINA,ANA,-27.4114,-49.8314,1983-01-01,2019-08-31,37,1.0,20,45.9
02749045,BOTUVERA-MONTANTE,83,BOTUVERÁ,SANTA CATARINA,ANA,-27.1967,-49.0872,1986-08-24,2019-10-31,34,0.1,29,14.7
02749046,SALSEIRO,83,VIDAL RAMOS,SANTA CATARINA,ANA,-27.3319,-49.3283,1988-01-23,2019-08-31,32,0.4,22,31.2
02750001,CAMPO BELO DO SUL,70,CAMPO BELO DO SUL,SANTA CATARINA,ANA,-27.8989,-50.7536,1969-10-15,2019-10-31,51,30.6,23,54.9
02750007,PAINEL,71,PAINEL,SANTA CATARINA,ANA,-27.9131,-50.0317,1958-05-30,2019-10-31,62,1.4,49,21.0
02750008,PASSO CARU,71,SÃO JOSÉ DO CERRITO,SANTA CATARINA,ANA,-27.5417,-50.8569,1959-05-01,2019-10-31,61,3.5,42,31.1
02750009,PASSO MAROMBAS,71,CURITIBANOS,SANTA CATARINA,ANA,-27.3339,-50.7533,1958-06-20,2019-10-31,62,1.2,51,17.7
02750010,PONTE ALTA DO NORTE,71,PONTE ALTA DO NORTE,SANTA CATARINA,ANA,-27.1611,-50.4689,1959-10-01,2019-10-31,61,1.5,46,24.6
02750011,PONTE ALTA DO SUL,71,PONTE ALTA,SANTA CATARINA,ANA,-27.4819,-50.385,1957-06-09,2019-10-31,63,6.9,39,38.1
02750012,PONTE DO RIO ANTINHAS,71,SÃO CRISTOVÃO DO SU,SANTA CATARINA,ANA,-27.3453,-50.4358,1961-08-22,2019-09-30,59,2.8,46,22.0
02750014,BARRAGEM OESTE,83,TAIÓ,SANTA CATARINA,ANA,-27.0972,-50.0339,1966-03-09,2019-08-31,54,6.3,36,33.3
02750020,SÃO JOSÉ DO CERRITO,71,SÃO JOSÉ DO CERRITO,SANTA CATARINA,ANA,-27.6617,-50.5783,1976-04-01,2019-10-31,44,2.2,32,27.3
02750021,CABECEIRA RIBEIRÃO CAETANO,83,MIRIM DOCE,SANTA CATARINA,ANA,-27.1411,-50.2644,1984-04-16,2019-08-31,36,0.5,28,22.2
02750022,PONTE ALTA DO NORTE - CIFSUL,71,PONTE ALTA DO NORTE,SANTA CATARINA,ANA,-27.1208,-50.4567,1985-03-01,2016-03-31,32,13.1,19,40.6
02751001,ANITA GARIBALDI,71,ANITA GARIBALDI,SANTA CATARINA,ANA,-27.6922,-51.1294,1964-02-28,2019-10-31,56,7.8,37,33.9
02751004,JOAÇABA,72,JOAÇABA,SANTA CATARINA,ANA,-27.1717,-51.5003,1943-04-01,2019-10-31,77,10.0,58,24.7
02751006,PAIM FILHO,72,PAIM FILHO,RIO GRANDE DO SUL,ANA,-27.7125,-51.7378,1957-10-17,2019-10-31,63,1.4,57,9.5
02751007,SANANDUVA,72,SANANDUVA,RIO GRANDE DO SUL,ANA,-27.9828,-51.7836,1957-07-03,2019-10-31,63,1.5,55,12.7
02751011,IRANI,73,IRANI,SANTA CATARINA,ANA,-27.0511,-51.9122,1976-03-29,2019-10-31,44,6.3,30,31.8
02751012,CAPINZAL,72,CAPINZAL,SANTA CATARINA,ANA,-27.3422,-51.6083,1976-04-27,2019-10-31,44,1.8,34,22.7
02751015,BARRACÃO,70,BARRACÃO,RIO GRANDE DO SUL,ANA,-27.6786,-51.4547,1977-12-01,2019-10-31,43,1.8,27,37.2
02751017,CLEMENTE ARGOLO,72,LAGOA VERMELHA,RIO GRANDE DO SUL,ANA,-28.0058,-51.4544,1976-05-20,2019-10-31,44,2.3,27,38.6
02751018,MARCELINO RAMOS,73,MARCELINO RAMOS,RIO GRANDE DO SUL,ANA,-27.4647,-51.9031,1987-09-01,2019-10-31,33,10.4,22,33.3
02752005,CONCORDIA,73,CONCORDIA,SANTA CATARINA,ANA,-27.3144,-51.9933,1955-08-10,2019-10-31,65,13.6,45,30.8
02752006,EREBANGO,73,EREBANGO,RIO GRANDE DO SUL,ANA,-27.8542,-52.3047,1943-04-07,2019-10-31,77,2.0,64,16.9
02752016,CHAPECÓ,73,CHAPECÓ,SANTA CATARINA,INMET,-27.0903,-52.6353,1975-01-01,2015-07-31,41,15.9,29,29.3
02752017,ITATIBA DO SUL,73,ITATIBA DO SUL,RIO GRANDE DO SUL,ANA,-27.3889,-52.4544,1976-05-20,2019-10-31,44,1.5,38,13.6
02752021,GAURAMA,73,GAURAMA,RIO GRANDE DO SUL,ANA,-27.5872,-52.0928,1986-04-01,2019-10-31,34,4.2,15,55.9
02753002,FREDERICO WESTPHALEN,74,FREDERICO WESTPHALE,RIO GRANDE DO SUL,ANA,-27.3608,-53.3975,1961-02-24,2019-10-31,59,5.9,53,10.2
02753004,LINHA CESCON,74,SARANDI,RIO GRANDE DO SUL,ANA,-27.8117,-53.0278,1959-07-01,2019-10-31,61,1.9,53,13.1
02753006,PALMITOS,74,PALMITOS,SANTA CATARINA,ANA,-27.0644,-53.1569,1959-05-25,2019-10-31,61,1.0,43,29.5
02753007,SANTO AUGUSTO,74,SANTO AUGUSTO,RIO GRANDE DO SUL,ANA,-27.8517,-53.7764,1948-01-01,2019-10-31,72,4.5,66,8.3
02753009,TRÊS PASSOS,74,TRÊS PASSOS,RIO GRANDE DO SUL,ANA,-27.4514,-53.925,1961-01-01,2019-09-30,59,5.6,52,11.9
02753013,IPORÃ,74,IPORÃ DO OESTE,SANTA CATARINA,ANA,-27.0014,-53.5256,1976-08-01,2019-10-31,44,1.7,33,25.0
02753014,LIBERATO SALZANO,74,LIBERATO SALZANO,RIO GRANDE DO SUL,ANA,-27.5992,-53.0714,1976-05-22,2019-10-31,44,1.0,37,15.9
02753015,PALMEIRA DAS MISSÕES,74,PALMEIRA DAS MISSÕE,RIO GRANDE DO SUL,ANA,-27.9133,-53.3108,1976-08-31,2019-10-31,44,2.9,32,27.3
02753016,MIRAGUAI,74,MIRAGUAI,RIO GRANDE DO SUL,ANA,-27.5008,-53.6925,1976-09-19,2019-10-31,44,2.3,26,40.9
02753019,IRAÍ,74,IRAÍ,RIO GRANDE DO SUL,ANA,-27.1889,-53.2533,1989-01-02,2019-10-31,31,23.9,14,54.8
